id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,data,mes,ano
1517625752,d74aa004-f8e5-3735-9e26-8acf385f041d,-3.296,-50.607,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625751,57aff4e4-9133-3653-89a1-6231f1f2d1a6,-2.161,-53.697,2020-10-31 16:50:00,Brasil,PARA,PRAINHA,Amazônia,2020-10-31 16:50:00,10,2020
1517625737,f553d4b1-2915-3ba5-907b-0c052ca22c81,1.734,-56.079,2020-10-31 16:55:00,Brasil,PARA,ORIXIMINA,Amazônia,2020-10-31 16:55:00,10,2020
1517625775,3008ec75-4928-38f7-8eed-de2d31c3372c,-4.212,-50.893,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625771,39f090f3-3e26-3856-a613-ce76ee998960,-4.45,-50.761,2020-10-31 16:50:00,Brasil,PARA,NOVO REPARTIMENTO,Amazônia,2020-10-31 16:50:00,10,2020
1517625698,85473fe4-4c9e-35ad-a633-bdd9a5321433,-1.904,-55.345,2020-10-31 16:50:00,Brasil,PARA,OBIDOS,Amazônia,2020-10-31 16:50:00,10,2020
1517625697,0a78a7fe-9cc2-368e-93ca-905a9ac93c40,-3.45,-53.233,2020-10-31 16:50:00,Brasil,PARA,MEDICILANDIA,Amazônia,2020-10-31 16:50:00,10,2020
1517625695,08720571-4003-3031-987d-3771d868a7f2,-1.44,-56.318,2020-10-31 16:50:00,Brasil,PARA,ORIXIMINA,Amazônia,2020-10-31 16:50:00,10,2020
1517625692,6152a5eb-b8a2-379b-9b96-3f15954567fd,-4.313,-50.242,2020-10-31 16:50:00,Brasil,PARA,NOVO REPARTIMENTO,Amazônia,2020-10-31 16:50:00,10,2020
1517625691,a28db52b-65f7-3227-8c2c-11bc83810a6e,-3.324,-50.98,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625690,a6f7f63f-133a-3b04-b214-0d3b53411575,-2.091,-49.112,2020-10-31 16:50:00,Brasil,PARA,IGARAPE-MIRI,Amazônia,2020-10-31 16:50:00,10,2020
1517625688,f81520b7-28e5-3651-ba4f-a149356989be,-1.718,-54.773,2020-10-31 16:50:00,Brasil,PARA,ALENQUER,Amazônia,2020-10-31 16:50:00,10,2020
1517625686,8d618763-bc96-304d-b3fb-ea5e0f3e82bc,-4.314,-50.251,2020-10-31 16:50:00,Brasil,PARA,NOVO REPARTIMENTO,Amazônia,2020-10-31 16:50:00,10,2020
1517625685,f0bb736d-a652-35b0-a4de-9ffdbc999919,-3.183,-50.578,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625684,c9a34a11-2639-30d3-b0ee-a460cf480230,-3.338,-51.148,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625683,3e814194-fa9e-3d95-bc8e-0340cbef6292,-3.491,-50.481,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625947,b6de2619-726b-3ab1-b78d-1e9838ceef82,-3.249,-50.784,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625943,c9f31ed0-b41b-3141-a829-eb05450a2652,-3.277,-51.164,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625935,a9733e41-99d4-33c1-b383-277af311693e,-3.269,-50.598,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625924,0f787785-ac01-3557-be75-3fc243914c6f,-7.547,-38.26,2020-10-31 16:50:00,Brasil,PARAIBA,DIAMANTE,Caatinga,2020-10-31 16:50:00,10,2020
1517625923,f72aa746-9457-3229-9349-fb2623f2ff07,-7.543,-38.269,2020-10-31 16:50:00,Brasil,PARAIBA,DIAMANTE,Caatinga,2020-10-31 16:50:00,10,2020
1517625919,a8927a6d-21ca-3d46-9bd9-e7b6cb288eef,-3.284,-50.702,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517626161,ac6d3617-0c01-3012-be8c-4d8473a3b824,-1.692,-53.145,2020-10-31 16:50:00,Brasil,PARA,ALMEIRIM,Amazônia,2020-10-31 16:50:00,10,2020
1517626160,ad995c0c-3556-3ddf-8cf7-721ad1d8bb8a,-2.308,-49.15,2020-10-31 16:50:00,Brasil,PARA,IGARAPE-MIRI,Amazônia,2020-10-31 16:50:00,10,2020
1517626159,ae1c4f63-08b9-35c4-be58-eba9157ab424,-2.41,-48.322,2020-10-31 16:50:00,Brasil,PARA,TOME-ACU,Amazônia,2020-10-31 16:50:00,10,2020
1517626158,a40460f8-e066-3c36-8db4-e34ff6cd034e,-2.538,-51.778,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517626157,cfafb295-166c-3303-a647-9f8c1c83d023,-2.166,-49.192,2020-10-31 16:50:00,Brasil,PARA,IGARAPE-MIRI,Amazônia,2020-10-31 16:50:00,10,2020
1517626156,7036c31d-0c3f-313d-8804-0b9deaedc799,-1.582,-55.933,2020-10-31 16:50:00,Brasil,PARA,ORIXIMINA,Amazônia,2020-10-31 16:50:00,10,2020
1517626155,afb716d5-d0a7-359a-a786-1cceaf16b394,-3.553,-50.792,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626154,d421ec39-bdab-3276-8fbe-5c2d09c9e4bb,-2.4,-48.314,2020-10-31 16:50:00,Brasil,PARA,TOME-ACU,Amazônia,2020-10-31 16:50:00,10,2020
1517626153,04888248-0b8f-3ef8-b9f6-2eff42cff675,-2.556,-48.251,2020-10-31 16:50:00,Brasil,PARA,TOME-ACU,Amazônia,2020-10-31 16:50:00,10,2020
1517626152,eaef4f47-5599-3a7a-b979-98b883fab443,-3.568,-51.027,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626151,ebd29dd8-7680-3295-be34-178c82cc275d,-2.541,-47.374,2020-10-31 16:50:00,Brasil,PARA,CAPITAO POCO,Amazônia,2020-10-31 16:50:00,10,2020
1517626149,736121c0-bfaf-3800-b55c-b9580b282f30,-1.687,-55.28,2020-10-31 16:50:00,Brasil,PARA,OBIDOS,Amazônia,2020-10-31 16:50:00,10,2020
1517626148,3278025d-4dba-36f5-9a7c-19c605b740c5,-1.274,-52.724,2020-10-31 16:50:00,Brasil,PARA,ALMEIRIM,Amazônia,2020-10-31 16:50:00,10,2020
1517626147,0cc9613b-7ec0-3491-a546-fa5ceb283c29,-3.727,-54.237,2020-10-31 16:50:00,Brasil,PARA,PLACAS,Amazônia,2020-10-31 16:50:00,10,2020
1517626146,9795ec51-4b0a-3ec7-b6d9-4d57d1d2d19b,-2.805,-48.575,2020-10-31 16:50:00,Brasil,PARA,TAILANDIA,Amazônia,2020-10-31 16:50:00,10,2020
1517626145,a67ecf79-936e-3841-af47-a656fd2ad970,-3.764,-48.074,2020-10-31 16:50:00,Brasil,PARA,PARAGOMINAS,Amazônia,2020-10-31 16:50:00,10,2020
1517626144,a441b3bf-d70c-36e2-bbd9-30317937046d,-3.79,-51.166,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626141,b4c15b9f-6120-30ea-8136-92e44d4da0e6,-3.829,-50.991,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626140,60512eb2-10b3-3c93-a7e7-12cced969bc4,-3.84,-51.241,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626139,2bae6046-3278-374c-9544-2b2b96e7f6c1,-3.875,-51.045,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626137,55ec7e42-661f-33b8-974a-1e58f9e8d666,-3.794,-47.589,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517626136,f102281a-fa66-37fa-8146-a6c6455cd7e7,-3.525,-50.524,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626134,db4b4682-d2ea-3617-b11a-71ce2c7704e2,-2.043,-46.536,2020-10-31 16:50:00,Brasil,PARA,CACHOEIRA DO PIRIA,Amazônia,2020-10-31 16:50:00,10,2020
1517626133,38f37f21-8bcb-3132-9b62-de45418f0f6d,-3.93,-50.992,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626132,0670b091-8fcc-3975-8aa7-2ab2a400b2aa,-3.952,-51.213,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626131,9c26a32c-3fe7-36d7-b5a3-3b904e4ee452,-3.957,-50.908,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517626129,5a530c9a-3bef-3fe5-b11b-27f987064618,-4.105,-51.066,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625855,9bd3b375-13dd-3f8a-9ed0-69b8bc156219,-3.34,-51.158,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625854,fcb000b8-88d2-3bbb-bf00-924b2941af6a,-1.284,-53.499,2020-10-31 16:50:00,Brasil,PARA,ALMEIRIM,Amazônia,2020-10-31 16:50:00,10,2020
1517625853,e6424334-6b28-3343-913c-55a0dc7f4d61,-2.566,-49.095,2020-10-31 16:50:00,Brasil,PARA,MOJU,Amazônia,2020-10-31 16:50:00,10,2020
1517625852,09335989-18df-3a7a-abb2-fc441b872b63,-1.534,-53.551,2020-10-31 16:50:00,Brasil,PARA,PRAINHA,Amazônia,2020-10-31 16:50:00,10,2020
1517625850,f4549e09-e4df-3bc5-8f23-74ed27f14813,-3.354,-50.686,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625849,b1918bda-6af6-3522-af93-ddaf0aff3d32,-0.821,-48.731,2020-10-31 16:50:00,Brasil,PARA,CACHOEIRA DO ARARI,Amazônia,2020-10-31 16:50:00,10,2020
1517625846,7568f4a5-c240-382c-9951-0e3e58e2751b,-0.822,-48.74,2020-10-31 16:50:00,Brasil,PARA,CACHOEIRA DO ARARI,Amazônia,2020-10-31 16:50:00,10,2020
1517625844,e1a20347-8fcc-324b-bcbf-91b9c1fd877f,-1.257,-55.943,2020-10-31 16:50:00,Brasil,PARA,OBIDOS,Amazônia,2020-10-31 16:50:00,10,2020
1517625843,1eb248d6-a1d1-387e-8cbb-9be2ea04e005,-1.154,-54.187,2020-10-31 16:50:00,Brasil,PARA,MONTE ALEGRE,Amazônia,2020-10-31 16:50:00,10,2020
1517625842,836d7fd2-07b6-335d-8964-ee41107d3886,-2.661,-47.958,2020-10-31 16:50:00,Brasil,PARA,IPIXUNA DO PARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625841,9b7cc7aa-66e0-395f-8fc1-2ac791d3ba58,-1.197,-53.688,2020-10-31 16:50:00,Brasil,PARA,PRAINHA,Amazônia,2020-10-31 16:50:00,10,2020
1517625840,57bfd3d8-9daf-33de-8bcf-0c006d0fc40d,-3.484,-50.945,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625839,99506177-742f-3496-97e5-e1e86f1bef71,-3.056,-51.38,2020-10-31 16:50:00,Brasil,PARA,ANAPU,Amazônia,2020-10-31 16:50:00,10,2020
1517625838,37b01a10-4d02-306a-9999-ae00ee61e5a4,-0.969,-48.666,2020-10-31 16:50:00,Brasil,PARA,CACHOEIRA DO ARARI,Amazônia,2020-10-31 16:50:00,10,2020
1517625837,e20381f0-aa01-381a-b25a-6741c82668ed,-2.223,-49.142,2020-10-31 16:50:00,Brasil,PARA,IGARAPE-MIRI,Amazônia,2020-10-31 16:50:00,10,2020
1517625731,fd5017e4-61d6-345a-aceb-b63d84eb3e3f,-4.266,-50.631,2020-10-31 16:50:00,Brasil,PARA,NOVO REPARTIMENTO,Amazônia,2020-10-31 16:50:00,10,2020
1517625729,8e08022d-4ffa-3817-8067-f90f134c89f2,-4.201,-48.422,2020-10-31 16:50:00,Brasil,PARA,RONDON DO PARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625727,d29912db-512c-37c0-bb3a-c9ba51f8f38c,-4.059,-48.079,2020-10-31 16:50:00,Brasil,PARA,DOM ELISEU,Amazônia,2020-10-31 16:50:00,10,2020
1517625726,a23dff34-da47-3ddc-83e7-2d6e14f59fad,-4.104,-51.056,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625725,65dcbcc6-3da5-3452-9106-88096d29d429,-3.984,-50.848,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625724,72f07760-b912-37a9-a05a-10e55314a0b0,-3.969,-50.996,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625723,92b89ee4-263f-37aa-8031-592c4c3d98cc,-3.91,-51.055,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625722,acf2c0a4-3e19-3964-839f-ac40dd92bf9a,-4.18,-48.342,2020-10-31 16:50:00,Brasil,PARA,RONDON DO PARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625721,79a39501-46ef-3557-9eb7-1661b7f64688,-3.953,-51.223,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625720,b9eac55a-ff75-3a61-8b0f-cc8b0070c826,-3.879,-51.208,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625719,92e2b743-2756-3697-8ef1-50a8b9891f39,-3.856,-47.952,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625718,266f95ee-8b71-32a2-853c-44b6bea3aacc,-3.88,-51.218,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625717,48e4ccc5-d7b2-3c7d-8600-4471038174f4,-3.857,-47.961,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625716,17c7930d-a589-36d9-9594-d257e220fff3,-3.912,-47.887,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625715,d6db53a9-9195-3fd4-8c1a-1d12c785a8bf,-3.855,-47.943,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625714,449aa958-c39c-3a19-8736-8d293a1d8397,-3.92,-51.223,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625713,b8da09cc-2f28-3691-92b9-46670a0da4ed,-3.912,-51.065,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625712,648e9731-c092-3073-965d-a9b016af4e30,-3.793,-50.267,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625711,d37aaeb0-9f7f-327d-8f2d-0226ee37a42a,-3.786,-50.221,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625710,bf6d1ba1-3871-34f8-be8d-a1d086c45d8b,-3.982,-50.838,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625709,35b352ff-a591-3790-8d06-ceaf64445770,-3.746,-51.193,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625708,8886177f-b536-3b50-85de-b9740ff4dbf8,-3.733,-50.041,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625706,da5e43f2-7306-3bd2-bd27-2d15dabe159e,-4.075,-50.71,2020-10-31 16:50:00,Brasil,PARA,NOVO REPARTIMENTO,Amazônia,2020-10-31 16:50:00,10,2020
1517625705,d8e5d776-cdf2-30b4-bd32-e7826eb6258e,-3.737,-50.921,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625704,64b8be37-b595-33ee-92ec-345abadc4760,-3.871,-47.865,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625703,9487c58e-5295-3c85-aae2-0f5f9854ed97,-4.024,-50.862,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625700,88ff6b08-f462-30d3-8471-f1031e9999fb,-4.202,-48.431,2020-10-31 16:50:00,Brasil,PARA,RONDON DO PARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625699,1147c465-b764-3eca-b124-95b257d414c7,-3.971,-51.006,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625836,54b30caa-d6fc-308c-ac1d-43ca153d9b72,-1.921,-55.199,2020-10-31 16:50:00,Brasil,PARA,OBIDOS,Amazônia,2020-10-31 16:50:00,10,2020
1517625835,e326cef3-29d1-3976-a06f-0c513648d38f,-3.264,-50.308,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625834,bc616207-be39-33aa-b06c-436e324a0391,-3.691,-51.044,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625833,f8000749-e25d-30d7-9b4c-ddffb7ff0b4e,-1.201,-54.037,2020-10-31 16:50:00,Brasil,PARA,MONTE ALEGRE,Amazônia,2020-10-31 16:50:00,10,2020
1517625832,8bc5e7d4-3830-3705-859d-b6f5b5d78508,-3.504,-50.441,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625830,f1b0ad79-5e46-3f90-9d5b-2ac92d15bdde,-3.495,-50.509,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625823,d6d55b81-7db9-3ef5-85c2-0f53bcdea4f2,-3.734,-50.05,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625822,d1d0bc79-d213-3147-9d24-c1b596776d95,-3.801,-50.27,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625819,43d4f424-6291-3b6d-be45-81c39cfa2fe8,-3.818,-51.161,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625815,85aa0d09-d93a-3c29-a050-c4183af8c9c2,-3.774,-50.528,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625812,f212821a-8c43-392a-8fc7-b6d25f9cba7a,-3.87,-47.855,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625810,022e2c60-d4ff-3f32-9f9a-9b542ac30114,-3.138,-52.905,2020-10-31 16:50:00,Brasil,PARA,MEDICILANDIA,Amazônia,2020-10-31 16:50:00,10,2020
1517625806,e95a263d-5d55-32d6-a4d2-6c4de9d8eea3,-3.139,-54.665,2020-10-31 16:50:00,Brasil,PARA,MOJUI DOS CAMPOS,Amazônia,2020-10-31 16:50:00,10,2020
1517625805,5ff484d2-77ad-3c6c-9562-0427259a1856,-3.1,-48.126,2020-10-31 16:50:00,Brasil,PARA,IPIXUNA DO PARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625804,f72ff568-4b49-357b-a4b1-ec74e487ef94,-3.103,-48.144,2020-10-31 16:50:00,Brasil,PARA,IPIXUNA DO PARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625803,beda001a-a6a6-3cd1-bf23-7b4b01259b7b,-3.144,-54.659,2020-10-31 16:50:00,Brasil,PARA,MOJUI DOS CAMPOS,Amazônia,2020-10-31 16:50:00,10,2020
1517625802,da1eebc3-225f-386b-b314-35b304c65994,-3.926,-47.339,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625801,0e5dd38f-aad9-3975-99c9-fe6f1ad8b44c,-3.927,-47.348,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625800,41194a88-fd38-3582-b3d6-af61f7fba113,-3.204,-51.194,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625799,f9be235a-cbf7-3423-af1c-8bf8dace2ff2,-1.769,-56.044,2020-10-31 16:50:00,Brasil,PARA,ORIXIMINA,Amazônia,2020-10-31 16:50:00,10,2020
1517625798,998483a6-dbc4-39a1-9b96-0ffe0b1fa490,-3.214,-53.015,2020-10-31 16:50:00,Brasil,PARA,MEDICILANDIA,Amazônia,2020-10-31 16:50:00,10,2020
1517625797,477ddd54-d9e3-3386-a7a0-ae5d7e2324fa,-1.856,-47.146,2020-10-31 16:50:00,Brasil,PARA,CAPITAO POCO,Amazônia,2020-10-31 16:50:00,10,2020
1517625796,ff028f13-0e41-3425-9cbd-5a79955246bc,-3.218,-53.197,2020-10-31 16:50:00,Brasil,PARA,MEDICILANDIA,Amazônia,2020-10-31 16:50:00,10,2020
1517625794,15140248-9e94-317d-9ed6-bc1d40e51925,-1.926,-55.211,2020-10-31 16:50:00,Brasil,PARA,OBIDOS,Amazônia,2020-10-31 16:50:00,10,2020
1517625793,975aadee-caaa-3d82-a9c1-f2d4befd2d20,-4.025,-50.871,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625858,a65411db-ec6b-367f-91e0-db622a1368e1,-1.105,-54.172,2020-10-31 16:50:00,Brasil,PARA,MONTE ALEGRE,Amazônia,2020-10-31 16:50:00,10,2020
1517625857,76587a6e-0b6a-3a9a-83b7-939c5845bec8,-1.274,-53.501,2020-10-31 16:50:00,Brasil,PARA,ALMEIRIM,Amazônia,2020-10-31 16:50:00,10,2020
1517625856,53db7526-9fdd-3c48-b63a-07ae436a364d,-1.174,-53.678,2020-10-31 16:50:00,Brasil,PARA,PRAINHA,Amazônia,2020-10-31 16:50:00,10,2020
1517625428,dac57a86-ab16-3217-bb5b-6e50dbdebf6f,-3.795,-47.71,2020-10-31 16:50:00,Brasil,PARA,ULIANOPOLIS,Amazônia,2020-10-31 16:50:00,10,2020
1517625427,b7e414dc-e6a9-3df7-b10f-33b3c9dc82f2,-3.497,-50.068,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625426,00b551b5-aafa-36d5-853a-b5380d5779e5,-2.36,-48.873,2020-10-31 16:50:00,Brasil,PARA,MOJU,Amazônia,2020-10-31 16:50:00,10,2020
1517625425,a1235028-f0cb-3fff-8b28-348d2a02d0f3,-3.437,-50.485,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625424,b9416305-e25c-384d-9d20-6727ef6c809c,-2.585,-48.452,2020-10-31 16:50:00,Brasil,PARA,TOME-ACU,Amazônia,2020-10-31 16:50:00,10,2020
1517625423,c035088e-b89d-3c21-a96f-b1b233f83728,-1.479,-55.757,2020-10-31 16:50:00,Brasil,PARA,ORIXIMINA,Amazônia,2020-10-31 16:50:00,10,2020
1517625422,f32475c7-ab27-3e3d-9749-278f7e03211d,-3.366,-50.704,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625421,f169d33f-5c73-3fcd-ab56-aa041c1522e3,-2.488,-48.482,2020-10-31 16:50:00,Brasil,PARA,TOME-ACU,Amazônia,2020-10-31 16:50:00,10,2020
1517625420,17d00f37-a2a0-3581-b1e1-0488aad5e0dd,-3.117,-51.293,2020-10-31 16:50:00,Brasil,PARA,ANAPU,Amazônia,2020-10-31 16:50:00,10,2020
1517625419,78c42fb8-5cbe-3aae-9233-a32335790738,-3.101,-48.135,2020-10-31 16:50:00,Brasil,PARA,IPIXUNA DO PARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625418,0ec71c0c-b56d-3740-a4a0-bb02372bad49,-3.096,-53.064,2020-10-31 16:50:00,Brasil,PARA,MEDICILANDIA,Amazônia,2020-10-31 16:50:00,10,2020
1517625417,9deca9e7-48f1-3dbe-8280-f7d4e9d38478,-3.343,-51.249,2020-10-31 16:50:00,Brasil,PARA,PACAJA,Amazônia,2020-10-31 16:50:00,10,2020
1517625416,15403f50-cde3-3c58-82ef-c1f3a640ffd3,-1.397,-52.935,2020-10-31 16:50:00,Brasil,PARA,ALMEIRIM,Amazônia,2020-10-31 16:50:00,10,2020
1517625415,72855a09-c717-384d-b1e9-ac604dc22fb9,-0.06,-50.744,2020-10-31 16:55:00,Brasil,PARA,AFUA,Amazônia,2020-10-31 16:55:00,10,2020
1517625414,6cd1cdf0-3246-3243-b241-71ae0773ce3e,-3.046,-53.868,2020-10-31 16:50:00,Brasil,PARA,URUARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625413,fd392578-0774-3f30-acd9-944554fa88a1,-3.065,-51.307,2020-10-31 16:50:00,Brasil,PARA,ANAPU,Amazônia,2020-10-31 16:50:00,10,2020
1517625411,58d2ddb8-f704-3295-8a9d-6a42f73bc157,-0.237,-48.829,2020-10-31 16:50:00,Brasil,PARA,SOURE,Amazônia,2020-10-31 16:50:00,10,2020
1517625410,b83316bf-45e5-35a6-a234-c26d5951a587,-3.055,-53.037,2020-10-31 16:50:00,Brasil,PARA,MEDICILANDIA,Amazônia,2020-10-31 16:50:00,10,2020
1517625409,7d142011-2826-36aa-a56f-8528cf28a5ec,-2.657,-51.738,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625408,e0ed7b72-bf97-315a-ac57-97fe9e18a886,-3.365,-51.547,2020-10-31 16:50:00,Brasil,PARA,ANAPU,Amazônia,2020-10-31 16:50:00,10,2020
1517625406,39a601a3-8b19-329d-b565-e4d222346386,-2.706,-51.668,2020-10-31 16:50:00,Brasil,PARA,PORTEL,Amazônia,2020-10-31 16:50:00,10,2020
1517625405,213829ac-aacf-38a3-8a8a-e846254d10c6,-1.429,-48.223,2020-10-31 16:50:00,Brasil,PARA,SANTA IZABEL DO PARA,Amazônia,2020-10-31 16:50:00,10,2020
1517625404,31e8b866-de1d-3d15-8ccc-112150b7ed22,-2.831,-48.436,2020-10-31 16:50:00,Brasil,PARA,TOME-ACU,Amazônia,2020-10-31 16:50:00,10,2020
1517625403,32ff95bd-6817-35bc-95df-cf10da8a7e11,-3.041,-53.013,2020-10-31 16:50:00,Brasil,PARA,MEDICILANDIA,Amazônia,2020-10-31 16:50:00,10,2020
